,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
405,SimonCropp,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
406,areese,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
407,radufa,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
408,DaanDeMeyer,Human,0.847,100,87,10,3,0.6,0.413,0.07,1.343,0.801,17.4,21.0,0.198,5.0,3.8,3.0,2.168,0.274,1.426,0.865,1.0,0.089,0.0,0.299,0.0,0.501,0.119,1.579,0.8,0.328,0.417,0.064,1.491,0.835,0.232,8.7,6.0,8.769,0.454,4.5
409,iurimatias,Human,0.917,100,88,13,2,0.667,7.455,0.232,17.635,0.841,29.333,3.0,0.629,41.5,4.667,1.0,6.351,0.524,17.6,19.743,29.0,111.344,72.03,140.044,147.101,22.955,11.214,31.951,0.609,30.955,8.612,0.715,17.973,0.797,6.458,6.769,5.0,7.928,0.491,4.0
410,Gallilus,Unknown,-,3,3,1,1,1.0,104.439,104.439,147.691,0.5,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,208.879,208.879,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0
411,jianzhiyao,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
412,LysandreJik,Human,0.948,100,90,11,3,1.0,2.14,0.044,8.972,0.921,30.0,2.0,0.637,43.0,4.333,2.0,4.933,0.462,12.857,23.822,9.5,21.16,0.0,45.575,12.958,7.052,2.905,8.257,0.553,11.761,2.815,0.062,10.343,0.905,0.476,8.182,2.0,9.196,0.549,12.0
413,333fred,Human,0.936,100,79,11,4,0.333,1.896,0.124,5.208,0.837,6.583,3.0,0.472,10.25,2.917,2.0,2.429,0.402,1.681,1.548,1.0,0.65,0.0,2.659,0.01,2.55,0.455,6.395,0.796,1.502,2.706,0.455,6.102,0.779,2.023,7.182,6.0,6.416,0.444,7.0
414,cperkinsintel,Human,0.777,100,86,8,2,1.0,22.195,0.605,108.098,0.889,43.0,43.0,0.058,5.0,5.0,5.0,0.0,0.0,2.15,2.155,2.0,39.329,0.0,156.957,19.056,8.036,1.251,12.335,0.715,12.535,21.842,0.554,116.215,0.9,12.206,10.75,11.0,6.714,0.326,11.25
415,chrisdecenzo,Human,0.811,96,81,6,2,1.0,27.28,0.169,70.985,0.843,40.5,40.5,0.451,36.5,4.0,4.0,2.828,0.25,16.2,16.377,16.0,398.894,89.631,538.983,691.859,46.974,42.821,48.989,0.484,74.875,53.012,4.596,103.679,0.784,44.949,13.5,2.5,18.491,0.615,23.5
416,lmaciejonczyk,Bot,0.09,10,10,3,2,0.5,5.243,0.151,9.675,0.758,2.5,2.0,0.15,0.5,1.75,2.0,0.5,0.107,1.111,0.333,0.0,0.007,0.0,0.02,0.0,5.89,0.554,10.132,0.729,6.27,0.389,0.061,0.595,0.68,0.529,3.333,4.0,1.155,0.133,1.0
417,Ryll-Ryll,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
418,roll,Human,0.941,100,92,14,23,0.92,2.862,0.102,8.536,0.883,3.68,1.0,0.681,0.0,1.52,1.0,2.201,0.322,2.3,3.603,1.0,0.251,0.0,0.627,0.044,6.421,0.317,12.231,0.785,3.212,2.607,0.098,7.322,0.873,0.524,6.571,6.0,5.258,0.38,3.75
419,pconcannon,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
420,lnielsen,Human,0.867,12,8,4,3,0.75,161.816,142.038,182.51,0.567,2.0,2.0,0.188,0.5,1.25,1.0,0.5,0.15,1.6,0.894,1.0,38.44,0.0,85.942,0.022,235.127,240.371,204.19,0.419,262.409,313.481,338.705,160.327,0.225,158.832,2.0,1.5,1.414,0.312,1.5
421,xitij2000,Human,0.951,100,89,13,4,0.19,15.795,0.624,41.421,0.834,4.238,2.0,0.512,6.0,2.333,1.0,1.683,0.363,1.816,1.093,1.0,2.402,0.0,10.564,0.119,26.506,6.249,53.023,0.744,24.772,21.078,1.114,47.494,0.792,23.139,6.846,5.0,5.728,0.434,8.0
422,Joseph-Cass,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
423,bbuugg,Human,0.858,73,73,6,37,0.86,27.476,6.043,62.49,0.742,1.698,1.0,0.378,0.0,1.186,1.0,0.5,0.139,1.177,0.529,0.0,2.101,0.0,14.12,0.0,30.296,13.331,66.243,0.713,31.006,45.251,13.058,102.771,0.76,40.35,12.167,3.5,16.03,0.6,18.25
424,delvh,Human,0.897,100,85,9,2,1.0,2.985,0.063,8.449,0.883,42.5,42.5,0.112,9.5,5.5,5.5,3.536,0.227,10.625,12.305,5.25,21.276,17.75,24.81,28.657,11.504,3.946,15.916,0.646,16.168,5.647,0.141,11.329,0.796,6.445,9.444,2.0,18.742,0.716,2.0
425,lewis6991,Human,0.932,100,61,10,5,0.714,2.814,0.469,5.545,0.778,8.714,3.0,0.604,9.5,2.857,2.0,2.268,0.371,2.773,2.544,2.75,2.057,0.016,5.661,0.709,5.887,1.672,8.183,0.659,10.792,3.146,0.585,6.051,0.776,2.384,6.1,3.5,8.198,0.49,2.5
426,maxmilton,Human,0.827,296,265,11,20,0.588,5.814,0.0,29.719,0.947,7.794,1.0,0.713,3.5,1.412,1.0,1.019,0.254,5.3,6.622,6.0,4.471,0.0,31.455,0.001,26.764,1.024,61.168,0.823,21.184,12.172,0.006,43.717,0.926,0.04,24.091,2.0,50.137,0.754,23.5
427,cognifloyd,Human,0.955,100,83,11,6,0.667,5.575,0.427,16.561,0.847,9.222,1.0,0.784,1.0,1.889,1.0,1.965,0.379,5.533,10.127,2.0,10.737,0.0,21.776,5.592,21.148,4.196,34.383,0.699,14.21,6.44,0.498,18.044,0.841,3.431,7.545,8.0,8.067,0.456,5.5
428,dagrayvid,Human,0.908,50,43,8,2,0.333,47.709,2.238,104.248,0.81,7.167,7.5,0.329,6.25,2.667,2.0,1.751,0.292,1.87,1.486,1.5,15.248,0.0,37.206,0.416,75.14,2.372,136.288,0.768,93.694,63.031,0.586,132.869,0.822,26.972,5.375,3.5,6.14,0.474,3.25
429,neginraoof,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
430,nevi-me,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
431,kees,Human,0.942,71,58,9,5,0.833,36.853,1.556,61.241,0.744,9.667,4.0,0.546,12.5,2.5,1.5,1.975,0.367,2.231,2.065,1.75,10.415,0.0,31.676,0.824,73.194,68.256,72.358,0.51,100.573,58.083,22.905,72.899,0.627,94.245,6.444,5.0,4.419,0.364,7.0
432,minrk,Human,0.822,100,91,11,9,0.321,0.755,0.097,2.265,0.84,3.25,3.0,0.342,3.25,2.179,2.0,1.09,0.264,1.247,0.521,0.0,0.104,0.0,0.626,0.0,0.838,0.11,2.457,0.833,0.371,0.758,0.086,2.327,0.844,0.376,8.273,9.0,5.934,0.37,9.5
433,hawkw,Human,0.943,100,79,11,4,0.5,0.944,0.055,3.672,0.9,9.875,4.0,0.59,12.5,2.625,2.0,2.134,0.375,3.591,3.018,4.5,2.083,0.031,6.18,0.326,1.325,0.205,3.646,0.802,0.642,1.236,0.074,4.33,0.876,0.299,7.182,2.0,13.452,0.644,2.5
434,tristen,Human,0.96,20,17,9,4,0.8,116.947,9.041,240.562,0.794,3.4,1.0,0.518,2.0,2.6,1.0,3.05,0.462,2.429,2.936,1.0,5.815,0.0,10.005,9.099,305.073,130.116,324.846,0.491,454.495,124.743,17.99,246.904,0.781,110.348,1.889,2.0,1.054,0.275,1.0
435,doctoryes,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
436,yrodiere,Human,0.949,100,81,10,6,0.667,0.879,0.109,3.139,0.867,9.0,2.0,0.708,1.0,2.0,1.0,2.291,0.407,2.132,1.905,1.75,0.647,0.0,3.31,0.083,1.237,0.078,3.827,0.867,0.483,1.147,0.136,3.687,0.869,0.31,8.1,5.5,7.52,0.473,11.25
437,batrick,Human,0.822,200,158,9,2,0.667,1.98,0.022,7.843,0.916,52.667,19.0,0.57,67.5,3.667,3.0,2.082,0.242,5.852,10.748,4.5,9.158,0.0,21.904,5.206,2.448,0.011,9.139,0.892,0.816,2.857,0.033,9.798,0.891,1.064,17.556,7.0,19.8,0.561,30.0
438,nathanchance,Human,0.904,100,92,10,3,0.231,6.434,0.198,17.483,0.862,7.077,4.0,0.515,13.0,1.692,1.0,0.947,0.266,1.559,1.087,1.0,1.772,0.0,11.692,0.003,8.292,0.737,18.341,0.805,5.27,6.334,0.358,16.23,0.834,3.228,9.2,7.0,13.497,0.585,7.75
439,illustris,Human,0.953,46,43,13,4,0.333,46.232,5.03,81.257,0.749,3.583,2.5,0.413,2.75,2.25,2.0,1.422,0.324,1.87,2.201,1.0,6.233,0.0,18.784,0.01,81.745,52.302,99.715,0.613,138.361,56.158,9.884,90.002,0.717,63.063,3.308,2.0,4.25,0.469,2.0
440,robert-mijakovic,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
441,benashz,Human,0.907,100,82,8,3,0.5,1.821,0.038,8.741,0.939,13.667,4.5,0.659,8.5,4.5,4.5,3.146,0.352,7.455,10.662,4.0,12.97,0.004,29.421,2.623,0.487,0.282,0.466,0.491,0.733,3.264,0.033,11.724,0.913,0.538,10.25,6.0,12.163,0.43,2.0
442,nathanleiby,Human,0.908,65,62,7,19,0.76,29.083,0.624,72.426,0.848,2.48,1.0,0.526,0.0,1.24,1.0,0.597,0.168,1.938,1.664,1.0,5.199,0.0,19.422,0.116,51.861,8.515,95.104,0.758,38.372,47.616,6.839,92.996,0.781,38.533,8.857,3.0,11.172,0.548,8.0
443,Mahesh2516,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
444,oshercc,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
445,jjinnii,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
446,mmguero,Human,0.95,100,97,12,7,0.538,0.77,0.144,2.844,0.844,7.462,1.0,0.69,9.0,2.077,1.0,2.66,0.444,2.205,2.808,1.0,0.199,0.0,0.463,0.044,1.517,0.097,4.151,0.858,0.568,1.652,0.324,4.49,0.829,0.734,8.083,2.0,21.711,0.74,0.25
447,matijapetanjek,Unknown,-,2,2,2,1,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
448,soehlert,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
449,jhpratt,Human,0.957,100,80,10,9,0.562,17.182,1.111,33.353,0.775,5.0,1.0,0.692,1.0,1.75,1.0,1.612,0.348,2.222,2.462,1.0,8.994,0.0,26.466,0.905,29.531,16.441,42.152,0.653,33.815,19.033,1.33,35.932,0.766,22.921,8.0,6.5,7.04,0.455,8.0
450,devknoll,Human,0.941,16,15,7,5,1.0,69.787,0.287,173.689,0.84,3.0,2.0,0.4,3.0,1.4,1.0,0.548,0.171,3.0,2.55,3.0,28.38,0.013,51.99,22.091,208.779,91.876,300.68,0.613,233.505,159.213,82.278,248.128,0.654,122.723,2.143,1.0,2.035,0.4,1.5
451,DaveSkender,Human,0.89,100,89,9,2,0.333,4.568,0.137,14.313,0.89,14.833,6.5,0.582,25.25,4.0,3.0,3.521,0.431,5.562,5.452,6.25,6.973,0.698,15.519,3.798,19.361,4.244,28.515,0.685,21.682,5.691,0.07,16.55,0.887,0.814,9.889,9.0,9.649,0.422,7.0
452,griesemer,Bot,0.497,75,68,4,1,1.0,28.626,4.432,47.489,0.716,68.0,68.0,0.0,0.0,4.0,4.0,0.0,0.0,68.0,0.0,0.0,1917.925,1917.925,0.0,0.0,,,0.0,0.0,,16.769,2.042,31.085,0.764,11.798,17.0,5.5,26.242,0.632,19.0
453,Gargron,Human,0.846,100,93,10,2,0.286,2.204,0.095,5.239,0.825,13.286,3.0,0.639,18.0,2.857,1.0,3.288,0.471,3.875,3.734,2.5,3.577,0.001,7.606,2.775,5.084,1.642,7.501,0.679,5.966,2.383,0.051,5.71,0.844,0.571,9.3,5.0,10.678,0.466,5.75
454,aaltay,Human,0.785,14,12,9,1,1.0,140.129,0.089,322.442,0.836,12.0,12.0,0.0,0.0,9.0,9.0,0.0,0.0,12.0,0.0,0.0,1541.414,1541.414,0.0,0.0,,,0.0,0.0,,140.129,0.089,322.442,0.836,35.27,1.333,1.0,0.5,0.167,1.0
455,craterbot,Bot,0.856,100,100,2,1,1.0,9.494,1.627,16.175,0.754,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,939.943,939.943,0.0,0.0,,,0.0,0.0,,19.408,14.64,20.784,0.545,29.505,50.0,50.0,62.225,0.44,44.0
456,avasquez614,Human,0.858,72,61,11,2,0.222,34.007,4.089,62.547,0.752,6.778,3.0,0.601,6.0,2.0,1.0,1.414,0.333,2.652,2.497,2.0,50.469,0.005,103.681,39.296,39.983,11.992,61.936,0.704,63.081,40.186,4.089,71.786,0.751,45.608,5.545,3.0,5.956,0.525,8.5
457,justinengland,Bot,0.108,12,12,3,1,0.143,59.277,3.556,106.806,0.742,1.714,1.0,0.286,1.0,1.143,1.0,0.378,0.107,1.5,1.069,0.25,0.005,0.0,0.012,0.001,93.144,50.251,123.825,0.595,89.819,0.89,0.002,1.777,0.749,0.891,4.0,2.0,3.464,0.333,3.0
458,FArthur-cmd,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
459,MorrisJobke,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
460,Luflosi,Human,0.889,100,88,13,7,0.583,5.503,0.372,11.15,0.79,7.333,4.0,0.583,5.0,2.083,2.0,1.084,0.263,1.313,0.679,0.0,2.205,0.0,9.59,0.0,5.016,0.442,9.145,0.776,3.989,6.9,1.024,12.338,0.755,7.32,6.769,6.0,5.6,0.434,8.0
461,gokrazy-bot,Bot,0.695,231,203,6,2,0.333,4.161,0.005,29.264,0.976,33.833,39.0,0.244,18.0,6.0,6.0,0.0,0.0,3.03,1.969,2.0,0.022,0.001,0.04,0.038,12.712,0.028,50.378,0.935,0.177,5.151,0.002,32.518,0.971,0.035,33.833,27.5,15.766,0.163,1.0
462,NatashaJIbrahim,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
463,josephca,Human,0.931,100,90,9,15,0.938,7.575,0.263,25.153,0.891,5.625,2.0,0.633,4.0,1.75,1.0,1.342,0.33,1.525,1.072,0.5,0.973,0.0,4.354,0.002,10.635,0.454,30.545,0.871,1.62,6.127,0.178,22.393,0.895,1.255,10.0,5.0,12.288,0.565,9.0
464,kbobrovs,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
465,gozssky,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
466,bobbypage,Human,0.829,59,41,6,5,0.833,23.362,0.062,51.793,0.842,6.833,6.5,0.207,4.0,2.333,2.0,0.816,0.119,2.562,2.394,2.25,22.693,0.002,64.712,0.596,38.092,0.191,67.012,0.759,36.022,42.207,1.677,64.458,0.719,80.22,6.833,5.0,6.369,0.459,8.25
467,hexiaoting,Unknown,-,4,4,3,4,1.0,153.275,95.839,188.47,0.527,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,153.275,95.839,188.47,0.527,181.788,181.993,181.993,257.087,0.499,181.788,1.333,1.0,0.577,0.167,0.5
468,usulpro,Human,0.949,86,85,12,6,0.375,22.145,0.138,63.024,0.879,5.312,2.0,0.624,4.25,2.188,2.0,1.328,0.305,2.833,2.291,2.75,17.073,0.001,45.933,1.062,46.483,0.586,94.706,0.787,50.709,21.407,0.055,67.338,0.898,0.707,7.083,2.0,11.237,0.656,4.5
469,candy-gcio,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
470,aik-jahoda,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
471,francoisl,Human,0.874,100,79,11,2,0.4,9.034,0.938,18.307,0.78,15.8,2.0,0.719,4.0,2.8,2.0,2.168,0.371,7.9,14.571,2.75,63.571,0.055,152.138,19.284,7.662,1.829,9.522,0.604,14.224,9.066,0.064,19.623,0.806,5.94,7.182,2.0,8.727,0.578,10.0
472,fisuda,Human,0.311,23,23,5,2,1.0,45.883,0.061,144.266,0.905,11.5,11.5,0.109,2.5,2.5,2.5,0.707,0.1,2.091,0.831,0.0,48.213,0.019,154.366,0.097,47.907,0.181,147.853,0.894,1.762,49.643,0.054,151.104,0.9,0.31,4.6,4.0,1.517,0.157,1.0
473,Beamanator,Human,0.829,100,84,12,1,0.5,2.213,0.102,8.105,0.889,42.0,42.0,0.405,34.0,7.5,7.5,4.95,0.233,9.333,13.115,12.0,16.242,0.16,33.641,14.07,4.684,0.82,7.235,0.681,6.019,1.282,0.085,3.579,0.858,0.351,7.0,3.5,10.728,0.556,3.25
474,archerzz,Human,0.928,100,79,11,5,0.5,4.887,0.259,24.454,0.912,7.9,5.5,0.485,10.75,3.0,2.0,2.0,0.333,1.463,0.745,1.0,5.581,0.0,29.778,0.073,1.506,0.268,3.853,0.793,0.844,5.431,0.268,27.873,0.923,0.804,7.182,4.0,8.22,0.474,4.0
475,makortel,Human,0.045,254,229,6,3,0.5,1.703,0.087,6.865,0.895,38.167,5.0,0.708,35.75,2.167,1.5,1.602,0.346,2.862,2.854,2.25,2.207,0.006,8.298,0.43,2.679,0.238,8.352,0.85,1.439,2.151,0.169,7.041,0.855,1.145,38.167,31.5,25.451,0.336,31.5
476,DStrand1,Human,0.93,100,78,9,3,0.75,2.237,0.013,9.674,0.929,19.5,7.5,0.603,23.0,3.25,2.5,2.63,0.365,3.9,4.811,1.5,5.867,0.01,20.662,0.063,2.889,0.321,6.353,0.788,2.008,2.486,0.009,10.521,0.929,0.107,8.667,4.0,9.354,0.527,11.0
477,ahnpnl,Human,0.949,100,67,11,6,1.0,5.204,0.147,12.425,0.847,11.167,1.0,0.644,17.25,2.833,1.0,2.858,0.441,4.467,5.37,6.0,12.84,0.0,25.013,5.871,10.777,8.263,13.653,0.586,13.057,4.242,0.076,10.801,0.852,2.022,6.091,2.0,9.924,0.638,3.0
478,zhiweiyin318,Human,0.799,100,89,8,3,0.214,5.795,0.071,19.869,0.899,6.357,3.0,0.63,3.75,2.0,2.0,1.038,0.27,1.435,0.617,1.0,1.895,0.0,6.005,0.061,6.435,0.022,23.232,0.919,0.524,7.041,0.033,21.959,0.886,1.796,11.125,12.5,7.434,0.353,12.0
479,bergloman,Unknown,-,2,2,2,1,1.0,0.088,0.088,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.088,0.088,0.0,0.0,,,0.0,0.0,,0.088,0.088,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
480,kevwan,Human,0.921,100,75,8,3,0.375,11.149,0.132,22.191,0.8,9.375,4.5,0.602,5.0,2.5,2.0,2.07,0.375,2.5,2.432,1.75,8.07,0.0,20.078,0.185,20.101,11.748,27.75,0.644,29.07,12.357,0.179,23.99,0.795,14.316,9.375,7.5,9.257,0.458,8.0
481,moon0326,Human,0.952,100,83,14,3,0.6,5.06,0.223,16.257,0.88,16.6,19.0,0.414,14.0,5.8,8.0,4.438,0.359,5.188,6.327,5.0,15.247,0.226,39.259,5.606,11.398,1.857,28.982,0.81,4.482,4.773,0.149,16.686,0.888,1.315,5.929,4.0,5.609,0.466,6.75
482,badone,Human,0.883,43,39,9,2,0.5,53.567,10.95,109.872,0.762,9.75,8.0,0.404,9.25,3.0,2.5,2.16,0.333,1.625,0.875,1.0,57.456,0.0,152.984,8.961,28.548,4.043,41.955,0.692,36.348,44.066,4.043,115.014,0.794,26.582,4.333,4.0,2.958,0.353,4.0
483,MatthewPiatetsky,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
484,evanpurkhiser,Human,0.937,200,165,10,4,0.444,1.178,0.026,5.481,0.935,18.333,2.0,0.822,2.0,2.333,1.0,2.693,0.455,12.692,23.389,4.0,3.895,0.031,7.835,3.076,11.882,3.819,16.086,0.649,14.355,1.017,0.015,5.313,0.941,0.137,16.5,15.5,13.786,0.426,25.5
485,weinand,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
486,Bowrna,Human,0.931,100,99,9,6,0.545,20.92,0.755,44.742,0.809,9.0,1.0,0.626,14.5,1.818,1.0,1.537,0.345,1.623,1.003,1.0,7.108,0.0,35.366,0.065,26.943,3.436,44.263,0.727,39.723,20.892,2.328,40.559,0.781,22.466,11.0,12.0,12.278,0.51,11.0
487,sumnerevans,Human,0.906,200,180,9,6,0.375,3.104,0.086,11.276,0.89,11.25,3.5,0.717,3.75,2.188,1.0,1.642,0.366,3.214,4.044,3.25,4.343,0.0,13.362,0.398,5.68,0.528,16.064,0.837,3.312,1.838,0.02,8.68,0.897,0.549,20.0,16.0,29.159,0.601,20.0
488,SkiFire13,Human,0.947,100,87,11,5,0.556,6.381,0.616,13.517,0.788,9.667,2.0,0.641,8.0,2.333,2.0,1.658,0.339,2.289,3.204,1.0,6.175,0.0,15.324,0.426,8.49,1.913,16.061,0.748,8.976,8.94,1.801,16.127,0.736,11.13,7.909,5.0,8.42,0.518,8.0
489,googleforcreators-bot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
490,sloria,Human,0.932,100,74,10,6,0.3,14.434,0.008,34.063,0.851,3.7,3.5,0.358,5.0,2.6,2.5,1.667,0.331,1.762,0.821,1.0,1.037,0.0,6.7,0.001,24.638,0.328,42.46,0.76,22.575,13.927,0.004,33.135,0.852,6.205,7.4,4.0,8.316,0.524,5.75
491,yurikuzn,Human,0.804,100,97,8,2,0.667,1.536,0.214,3.383,0.794,32.333,27.0,0.344,25.0,3.333,2.0,3.215,0.4,3.464,2.673,4.0,1.967,0.174,4.552,1.399,3.42,0.919,4.555,0.649,4.774,1.302,0.1,2.477,0.763,1.253,12.125,3.5,25.892,0.728,4.25
492,TateTaylorOH,Bot,0.851,100,99,2,2,0.222,2.336,0.091,5.828,0.846,11.0,3.0,0.694,3.0,1.111,1.0,0.333,0.089,3.536,3.737,5.0,1.518,0.0,3.238,1.064,6.905,2.074,9.508,0.668,10.507,4.648,4.648,6.523,0.496,4.612,49.5,49.5,68.589,0.49,48.5
493,IvanYashchuk,Human,0.958,100,74,11,3,1.0,9.635,0.117,30.133,0.873,24.667,3.0,0.604,33.5,4.0,1.0,5.196,0.5,6.727,8.522,7.5,39.929,0.0,58.848,73.841,26.416,3.067,67.608,0.829,10.669,13.809,0.687,39.359,0.842,9.238,6.727,2.0,10.799,0.631,4.5
494,youngoli,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
495,princechaddha,Human,0.954,100,87,11,9,1.0,7.87,0.061,33.484,0.944,9.667,2.0,0.769,1.0,2.111,1.0,3.333,0.468,3.346,7.233,2.0,22.324,0.0,100.43,0.151,3.857,0.032,17.964,0.949,0.138,9.237,0.062,36.209,0.936,0.335,7.909,7.0,5.991,0.374,4.5
496,kisantia,Human,0.501,10,9,3,1,0.333,122.162,11.427,193.244,0.711,3.0,1.0,0.444,3.0,1.667,1.0,1.155,0.267,2.25,1.5,2.25,111.399,9.091,210.852,120.491,177.234,4.677,302.38,0.659,262.872,136.151,18.177,225.429,0.699,136.186,3.0,2.0,2.646,0.37,2.5
497,zombieJ,Human,0.894,100,82,12,2,0.333,5.026,0.157,28.888,0.918,13.667,5.5,0.598,1.0,5.333,5.5,2.944,0.271,3.565,5.142,2.0,16.592,0.004,60.932,0.79,1.158,0.143,3.179,0.821,0.568,5.329,0.099,32.615,0.943,0.571,6.833,4.5,7.222,0.429,3.25
498,uvjustin,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
499,vedantk,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
500,Zeroto521,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
