,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
527,vpavic,Human,0.952,90,79,13,6,0.462,21.508,1.025,60.582,0.857,6.077,4.0,0.516,7.0,2.308,2.0,1.548,0.333,1.612,1.037,1.0,5.227,0.0,27.518,0.074,29.614,1.83,73.317,0.828,16.24,23.198,1.365,65.284,0.84,15.538,6.077,6.0,5.737,0.452,5.0
528,jshamble,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
529,owais,Human,0.948,20,19,9,7,1.0,98.156,24.328,152.497,0.703,2.714,2.0,0.436,1.5,1.714,2.0,0.756,0.214,1.583,1.24,0.25,20.257,0.0,48.63,0.005,138.521,26.716,181.217,0.629,173.911,114.963,26.014,166.818,0.674,149.295,2.111,1.0,2.315,0.421,1.0
530,ktothill,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
531,szmarczak,Human,0.756,100,98,7,35,0.972,12.968,0.478,27.416,0.81,2.722,1.0,0.541,1.0,1.278,1.0,0.513,0.168,1.782,2.061,0.0,1.807,0.0,7.303,0.0,21.454,2.691,34.233,0.724,30.513,19.446,1.418,34.057,0.759,21.668,14.0,14.0,11.075,0.414,15.0
532,D3Hunter,Human,0.865,100,80,8,3,0.429,0.872,0.1,2.78,0.851,11.429,4.0,0.693,4.0,2.286,2.0,1.38,0.286,3.81,7.111,1.0,1.513,0.0,3.806,0.251,1.855,0.181,4.134,0.809,0.736,0.996,0.154,2.69,0.813,0.472,10.0,3.0,15.26,0.628,9.75
533,eyenx,Human,0.886,200,191,14,4,0.5,4.645,0.281,7.968,0.758,23.875,8.0,0.666,11.75,3.375,3.0,1.768,0.255,5.026,11.293,2.75,17.682,0.016,71.818,1.21,5.694,5.179,5.578,0.536,8.959,3.156,0.098,5.026,0.742,6.282,13.643,5.0,36.46,0.749,3.75
534,berlotti,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
535,leonardp,Unknown,-,3,3,1,3,1.0,85.328,85.328,6.856,0.028,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.328,85.328,6.856,0.028,4.848,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0
536,bluebill1049,Human,0.912,100,82,9,3,0.6,5.684,0.015,16.878,0.879,16.4,3.0,0.659,15.0,3.4,3.0,3.286,0.424,9.111,12.036,13.0,47.476,0.014,107.927,15.985,4.136,3.296,5.229,0.589,5.104,4.139,0.016,10.177,0.841,2.934,9.111,5.0,7.441,0.396,9.0
537,peterbe,Human,0.92,200,166,12,3,0.273,1.624,0.022,6.872,0.929,15.091,6.0,0.526,15.5,4.182,5.0,1.888,0.233,5.355,7.036,5.5,3.524,0.07,13.45,0.499,5.29,0.474,8.282,0.726,5.62,1.771,0.02,7.303,0.929,0.084,13.833,2.5,15.925,0.571,28.0
538,10zinten,Human,0.916,80,67,11,2,0.5,29.152,0.044,87.867,0.882,16.75,10.0,0.519,14.25,3.75,2.5,3.775,0.45,11.167,10.572,12.25,227.342,54.279,329.114,345.496,111.997,70.997,122.56,0.518,105.538,40.88,0.013,106.798,0.867,13.945,6.091,3.0,7.19,0.548,5.5
539,limin2021,Unknown,-,5,5,2,4,1.0,168.159,72.288,233.052,0.586,1.25,1.0,0.15,0.25,1.0,1.0,0.0,0.0,1.25,0.5,0.25,4.539,0.0,9.078,4.539,218.16,123.602,257.816,0.498,244.465,316.753,316.753,273.157,0.305,193.151,2.5,2.5,0.707,0.1,0.5
540,credfeto,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
541,theCapypara,Human,0.925,100,95,8,4,0.364,3.699,0.019,16.528,0.931,8.636,6.0,0.557,4.5,2.545,1.0,2.252,0.409,1.696,2.544,0.0,2.242,0.0,15.537,0.0,4.039,0.05,15.082,0.898,1.131,8.802,0.072,25.009,0.866,3.426,11.875,3.0,25.531,0.701,0.75
542,EthanEChristian,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
543,hexylena,Human,0.935,100,84,10,5,0.417,1.911,0.122,4.406,0.828,7.0,2.0,0.677,3.0,2.333,1.0,2.708,0.458,2.333,3.312,1.0,0.906,0.0,4.074,0.072,3.599,1.001,5.012,0.664,6.43,1.511,0.122,3.44,0.828,0.663,8.4,7.5,9.18,0.457,4.0
544,Kingwl,Unknown,-,4,4,3,3,1.0,57.308,0.007,99.251,0.667,1.333,1.0,0.167,0.5,1.333,1.0,0.577,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.308,0.007,99.251,0.667,85.955,57.308,0.007,99.251,0.667,85.955,1.333,1.0,0.577,0.167,0.5
545,richard67,Human,0.935,100,80,10,8,1.0,1.242,0.218,2.82,0.786,10.0,1.5,0.728,4.25,2.0,1.0,2.138,0.406,2.759,2.294,3.0,2.795,0.16,5.733,0.956,0.608,0.255,0.783,0.625,1.139,1.566,0.367,3.225,0.763,1.162,8.0,4.0,8.981,0.512,6.5
546,Soneji,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
547,sulyi,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
548,vlmed,Unknown,-,2,2,2,1,1.0,0.031,0.031,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.031,0.031,0.0,0.0,,,0.0,0.0,,0.031,0.031,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
549,giordano,Human,0.899,100,83,13,14,0.778,0.727,0.156,1.682,0.774,4.611,1.5,0.574,4.25,1.944,1.0,1.392,0.341,1.844,2.056,1.0,0.128,0.0,0.31,0.015,1.224,0.508,2.176,0.7,1.324,0.856,0.179,1.946,0.776,0.515,6.385,1.0,6.332,0.502,10.0
550,stephenhawk8054,Bot,0.037,266,253,7,2,0.4,0.677,0.119,1.863,0.79,50.6,7.0,0.751,5.0,2.4,1.0,2.608,0.433,9.731,13.528,16.0,4.865,0.157,8.364,5.538,1.769,0.663,2.955,0.688,1.433,0.703,0.098,1.983,0.794,0.475,36.143,4.0,46.262,0.61,64.5
551,lonng,Bot,0.376,12,11,2,1,1.0,173.534,38.268,424.053,0.8,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,1735.338,1735.338,0.0,0.0,,,0.0,0.0,,1373.842,1373.842,0.0,0.0,0.0,5.5,5.5,6.364,0.409,4.5
552,ozysouza,Bot,0.032,33,33,4,1,0.25,54.855,0.734,189.003,0.894,8.25,5.5,0.432,6.75,2.5,2.5,1.291,0.25,5.5,6.535,5.0,111.59,0.162,238.538,55.904,217.164,30.765,429.096,0.75,70.123,120.516,0.293,290.013,0.838,30.74,8.25,3.5,11.236,0.553,6.75
553,jklymak,Human,0.88,100,78,12,4,0.667,5.686,0.176,15.917,0.838,13.0,8.5,0.453,6.75,3.667,3.5,0.816,0.106,3.391,4.803,1.0,17.213,0.003,54.777,0.083,1.907,0.017,4.381,0.844,0.568,5.754,0.069,17.747,0.862,2.353,6.5,5.5,5.6,0.417,4.0
554,bioc-issue-bot,Bot,0.887,100,95,2,1,1.0,2.652,0.236,6.524,0.801,95.0,95.0,0.0,0.0,2.0,2.0,0.0,0.0,95.0,0.0,0.0,249.319,249.319,0.0,0.0,,,0.0,0.0,,1.717,0.933,2.287,0.592,2.475,47.5,47.5,60.104,0.447,42.5
555,JakeLehle,Human,0.944,38,33,9,5,0.714,62.277,0.009,215.742,0.923,4.714,3.0,0.459,2.5,3.143,3.0,2.116,0.338,3.0,3.286,2.5,1.898,0.0,6.043,0.01,197.199,4.873,361.748,0.769,158.063,66.403,0.008,222.425,0.918,0.693,3.667,3.0,2.646,0.377,5.0
556,Programmer-RD-AI,Human,0.9,100,86,9,6,0.462,11.503,0.007,45.986,0.941,6.615,2.0,0.667,4.0,1.846,1.0,1.281,0.314,2.0,1.155,1.5,12.963,0.002,57.733,0.019,10.007,0.011,30.284,0.907,0.047,6.513,0.007,24.372,0.932,0.023,9.556,8.0,7.939,0.421,12.0
557,annevk,Human,0.935,100,78,11,8,0.471,1.227,0.15,3.594,0.833,4.588,2.0,0.569,2.0,2.176,2.0,1.944,0.353,1.773,1.854,1.0,0.185,0.0,0.504,0.022,2.007,0.381,4.67,0.793,1.095,1.287,0.211,3.742,0.82,0.534,7.091,4.0,8.055,0.529,5.5
558,cla-bot-2021[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
559,billypchan,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
560,m57lyra,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
561,pateash,Human,0.947,100,92,14,4,0.571,8.882,0.3,20.428,0.806,13.143,3.0,0.519,26.0,3.571,2.0,3.457,0.457,2.968,2.763,2.0,14.894,0.082,34.13,5.804,11.553,8.304,11.766,0.55,18.936,6.075,0.188,10.686,0.759,4.074,6.571,1.5,14.95,0.7,3.75
562,CPerezz,Human,0.956,100,82,11,4,0.8,3.372,0.063,12.26,0.895,16.4,3.0,0.707,5.0,3.2,2.0,3.347,0.45,9.111,14.12,5.0,10.484,0.092,23.147,4.071,22.347,15.236,33.192,0.618,19.964,7.296,0.306,18.92,0.829,3.023,7.455,2.0,13.434,0.652,6.0
563,hackergil,Unknown,-,6,5,5,1,1.0,205.188,2.402,407.179,0.747,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,820.753,820.753,0.0,0.0,,,0.0,0.0,,205.188,2.402,407.179,0.747,207.583,1.0,1.0,0.0,0.0,0.0
564,zhanghuanrong,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
565,ImJoakim,Bot,0.923,100,100,1,1,1.0,0.673,0.001,4.256,0.977,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,66.604,66.604,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
566,santihernandezc,Human,0.873,100,82,11,1,0.25,4.096,0.069,16.612,0.914,20.5,24.5,0.293,10.0,5.5,6.5,3.109,0.25,4.556,4.866,2.75,6.856,0.126,18.618,0.95,12.259,1.137,33.118,0.839,6.346,5.655,0.069,19.962,0.9,0.961,7.455,5.0,7.929,0.439,5.0
567,madeline-k,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
568,LukasVolgger,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
569,brianseek,Human,0.95,100,85,12,3,0.6,8.063,0.296,24.678,0.874,17.0,4.0,0.555,36.0,3.0,1.0,3.082,0.453,2.742,2.422,2.5,7.628,0.001,18.622,1.764,14.695,0.993,36.121,0.815,12.492,10.626,0.785,28.715,0.853,3.935,7.083,4.5,7.786,0.474,2.25
570,jamienoss,Human,0.883,100,83,11,2,0.5,8.822,0.113,44.058,0.932,20.75,4.0,0.63,18.75,5.25,3.5,3.862,0.298,11.857,15.858,7.0,96.783,1.294,242.268,14.868,7.652,2.202,9.572,0.563,14.529,11.257,0.118,49.682,0.916,1.148,7.545,7.0,5.556,0.364,5.5
571,cboden,Bot,0.937,100,100,1,1,1.0,3.212,1.03,3.767,0.541,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,317.972,317.972,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
572,brokenbot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
573,arvenil,Unknown,-,6,6,1,4,1.0,233.379,71.663,333.798,0.643,1.5,1.5,0.167,1.0,1.0,1.0,0.0,0.0,1.5,0.577,1.0,18.268,0.705,35.603,18.973,364.608,305.275,396.27,0.479,392.925,,,0.0,0.0,,6.0,6.0,0.0,0.0,0.0
574,maralorn,Human,0.949,100,83,12,7,0.538,13.37,3.059,23.813,0.739,6.385,2.0,0.658,4.0,2.154,1.0,2.115,0.412,2.441,1.957,2.0,7.624,0.064,18.392,5.254,25.367,14.194,32.705,0.626,28.694,16.552,4.422,27.204,0.719,19.411,6.917,2.5,10.308,0.619,7.0
575,bstnbuck,Human,0.781,12,12,2,10,1.0,163.473,78.339,161.374,0.491,1.2,1.0,0.15,0.0,1.0,1.0,0.0,0.0,1.091,0.302,0.0,0.007,0.0,0.024,0.0,179.812,103.294,160.225,0.44,218.169,148.384,78.339,160.386,0.445,148.472,6.0,6.0,4.243,0.25,3.0
576,jerryzh168,Human,0.942,100,63,9,3,1.0,2.301,0.038,8.814,0.903,21.0,4.0,0.561,26.5,3.667,2.0,3.786,0.424,6.3,7.088,8.0,5.535,0.94,9.431,3.949,9.705,0.424,21.1,0.791,5.078,3.978,0.377,12.052,0.85,1.984,7.0,2.0,11.543,0.656,4.0
577,cmgorton,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
578,kylecorry31,Human,0.829,100,89,8,2,0.4,5.656,0.364,10.242,0.768,17.8,3.0,0.724,3.0,2.2,1.0,2.683,0.436,9.889,20.282,3.0,52.243,0.026,140.14,2.824,3.444,0.073,8.28,0.832,0.94,6.652,0.251,12.165,0.778,4.23,11.125,9.0,16.199,0.572,8.0
579,atdiar,Human,0.934,85,85,8,21,0.84,26.122,3.26,59.073,0.803,3.4,1.0,0.589,1.0,1.44,1.0,1.044,0.262,2.024,1.906,1.0,5.529,0.0,16.398,0.43,47.854,20.185,77.982,0.699,47.928,30.42,7.082,50.014,0.713,40.001,10.625,4.5,12.094,0.543,16.0
580,rvl,Human,0.861,100,91,8,7,0.7,14.355,0.195,72.887,0.925,9.1,4.0,0.493,12.75,2.3,2.0,1.16,0.239,1.655,1.456,1.0,5.094,0.0,21.137,0.054,18.737,0.2,92.779,0.936,3.026,14.925,0.213,80.01,0.927,2.949,11.375,13.5,7.615,0.345,14.5
581,mtlewis,Human,0.955,100,86,13,6,0.462,19.788,0.101,52.352,0.866,6.615,2.0,0.651,4.0,2.462,2.0,2.537,0.423,2.688,4.518,1.0,33.727,0.0,107.007,0.061,19.442,1.256,38.904,0.785,23.65,20.68,0.113,48.905,0.845,12.682,6.615,3.0,11.479,0.599,4.0
582,hukkin,Human,0.945,100,85,12,5,0.556,0.848,0.034,2.976,0.902,9.444,6.0,0.573,6.0,3.444,3.0,2.506,0.38,6.071,7.043,6.75,3.046,0.039,5.863,2.535,2.199,0.366,4.187,0.743,1.56,0.835,0.057,2.706,0.877,0.29,7.083,7.5,4.502,0.344,7.25
583,patternfly-build,Bot,0.887,200,186,4,1,0.111,1.854,0.244,6.477,0.809,20.667,17.0,0.529,13.0,1.889,1.0,1.167,0.301,2.214,2.261,1.25,0.626,0.0,1.9,0.041,3.498,0.834,9.251,0.772,1.546,0.848,0.006,2.446,0.791,0.528,46.5,29.0,40.583,0.355,26.0
584,kgabryje,Human,0.95,100,74,10,3,1.0,14.514,0.508,31.056,0.817,24.667,14.0,0.432,24.0,5.0,6.0,2.646,0.222,4.111,3.818,2.5,38.066,1.414,76.279,41.524,22.019,2.978,47.033,0.793,17.725,16.634,0.64,33.522,0.8,17.356,7.4,5.0,6.363,0.449,8.25
585,torkelo,Human,0.567,268,205,11,1,0.5,2.509,0.145,7.957,0.864,102.5,102.5,0.173,35.5,10.5,10.5,0.707,0.024,4.02,4.32,2.5,5.428,0.106,12.134,4.435,4.701,1.1,11.475,0.791,1.902,2.807,0.14,8.573,0.864,1.418,18.636,24.0,12.027,0.346,17.0
586,mikeiovine,Unknown,-,3,3,1,1,1.0,0.021,0.021,0.008,0.133,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.042,0.042,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0
587,wwmoraes,Human,0.945,100,97,10,5,0.417,14.719,0.418,42.705,0.87,8.083,2.0,0.664,6.75,1.75,1.0,1.138,0.298,4.217,4.776,4.5,23.776,0.028,79.266,3.459,39.372,10.501,58.066,0.696,67.709,19.107,0.229,40.146,0.813,13.976,9.7,2.0,24.372,0.762,2.0
588,playXE,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
589,zube[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
590,avmaisak,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
591,dcherman,Unknown,-,7,7,3,1,0.5,135.434,0.001,287.112,0.794,3.5,3.5,0.357,2.5,2.0,2.0,1.414,0.25,3.5,3.536,2.5,48.209,48.209,68.178,48.209,716.187,716.187,0.0,0.0,0.0,135.434,0.001,287.112,0.794,72.312,2.333,2.0,0.577,0.095,0.5
592,stu-gott,Human,0.424,41,29,3,3,0.375,73.087,19.239,135.488,0.746,3.625,1.0,0.556,2.5,1.375,1.0,0.744,0.216,2.071,1.685,1.0,63.267,0.009,218.409,14.792,89.284,46.752,94.596,0.525,106.851,91.075,21.312,166.432,0.716,122.008,9.667,12.0,7.767,0.345,7.5
593,binbinlv,Human,0.852,100,91,8,2,0.5,5.05,0.319,15.648,0.863,22.75,8.5,0.624,26.25,2.75,2.0,2.217,0.341,4.136,7.833,2.0,17.98,0.007,43.273,15.285,2.808,0.521,5.737,0.758,1.772,7.16,0.521,18.673,0.833,3.099,11.375,9.0,10.35,0.441,10.0
594,alexlamsl,Human,0.925,100,84,9,4,1.0,7.52,0.068,32.986,0.932,21.0,19.5,0.47,32.5,2.75,2.0,2.363,0.386,1.909,2.009,1.0,13.341,0.0,77.153,0.183,0.865,0.012,3.466,0.89,0.501,6.162,0.059,27.276,0.925,0.741,9.333,7.0,7.018,0.36,5.0
595,pshirshov,Human,0.945,100,93,10,6,0.6,6.194,0.172,17.266,0.858,9.3,4.0,0.62,10.5,2.4,1.0,2.271,0.425,3.72,4.886,2.0,13.511,0.004,35.936,0.486,9.668,3.167,11.34,0.596,16.374,6.862,0.089,18.855,0.856,3.087,9.3,4.5,16.573,0.616,4.0
596,yaira2,Human,0.734,278,242,13,2,0.5,0.898,0.001,6.756,0.957,60.5,11.5,0.68,63.5,5.0,3.5,5.228,0.475,6.722,14.878,2.0,5.984,0.0,23.004,0.005,0.028,0.001,0.085,0.854,0.01,1.669,0.011,9.322,0.932,0.171,18.615,9.0,31.378,0.629,15.0
597,elisemoe,Unknown,-,2,2,1,2,1.0,477.774,477.774,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,477.774,477.774,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
598,roptaty,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
599,pavel-b-novikov,Unknown,-,8,5,4,2,1.0,63.893,25.032,96.807,0.646,2.5,2.5,0.3,1.5,2.0,2.0,1.414,0.25,1.667,1.155,1.0,0.93,0.0,1.611,1.395,126.391,126.391,111.748,0.313,79.017,84.294,47.373,107.519,0.541,102.654,1.25,1.0,0.5,0.15,0.25
600,dwwoelfel,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
601,Kajal13081,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
602,apolopena,Human,0.888,26,26,5,4,1.0,36.52,6.76,95.942,0.793,6.5,1.0,0.635,5.5,1.5,1.0,1.0,0.25,6.5,11.0,5.5,75.064,0.0,150.127,75.064,204.247,95.296,240.719,0.482,221.457,87.994,3.116,176.47,0.774,66.23,5.2,2.0,8.289,0.6,1.0
603,MattGal,Unknown,-,2,2,1,1,1.0,3.168,3.168,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.168,3.168,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
604,iamDecode,Unknown,-,3,3,3,2,1.0,104.489,104.489,147.706,0.5,1.5,1.5,0.167,0.5,1.5,1.5,0.707,0.167,1.5,0.707,0.5,0.023,0.023,0.032,0.023,208.934,208.934,0.0,0.0,0.0,104.489,104.489,147.706,0.5,104.444,1.0,1.0,0.0,0.0,0.0
605,chibicode,Human,0.879,23,23,4,18,1.0,52.298,17.31,75.558,0.687,1.278,1.0,0.196,0.0,1.056,1.0,0.236,0.05,1.278,0.826,0.0,0.019,0.0,0.078,0.0,67.66,32.569,79.937,0.595,142.821,43.196,15.737,71.617,0.696,40.118,5.75,2.5,6.85,0.467,4.25
606,asklar,Human,0.919,30,21,7,3,0.5,91.066,3.027,280.957,0.884,3.5,3.0,0.262,0.75,1.833,2.0,0.753,0.197,2.333,2.236,1.0,13.712,0.594,32.816,3.973,212.238,17.121,430.131,0.776,147.946,151.191,11.542,355.647,0.813,97.498,3.0,2.0,2.769,0.395,1.5
607,yoshi-automation,Bot,0.871,100,74,5,1,0.5,4.134,0.001,8.746,0.824,37.0,37.0,0.189,14.0,2.5,2.5,0.707,0.1,10.571,8.443,7.0,30.647,22.244,35.928,47.872,14.54,14.625,10.965,0.357,5.18,4.311,0.001,8.891,0.816,0.001,14.8,11.0,10.592,0.346,14.0
608,gtrabanco,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
609,Howie59,Unknown,-,9,9,8,5,1.0,83.061,0.124,234.536,0.874,1.8,1.0,0.311,1.0,1.8,1.0,1.304,0.311,1.286,0.488,0.5,0.015,0.0,0.025,0.024,110.731,0.176,270.804,0.832,0.265,94.866,0.076,250.748,0.857,0.125,1.125,1.0,0.354,0.097,0.0
610,d4rken,Human,0.942,100,87,12,3,0.375,4.498,0.043,11.655,0.87,10.875,2.0,0.72,5.5,3.0,1.5,3.423,0.479,4.833,12.349,1.75,6.436,0.0,16.546,1.711,15.942,7.797,17.088,0.554,18.824,5.681,0.032,13.547,0.856,1.754,7.25,8.0,4.938,0.365,8.5
611,lack,Human,0.813,100,77,7,3,0.5,3.229,0.157,8.514,0.835,12.833,8.0,0.552,13.75,2.667,2.5,1.633,0.312,2.852,3.146,1.5,4.363,0.011,13.272,1.421,4.908,2.365,6.847,0.658,5.571,2.845,0.414,4.943,0.752,4.191,11.0,10.0,8.327,0.393,10.5
612,andrewardito,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
613,simlu,Bot,0.226,126,88,4,6,0.3,20.394,0.022,67.159,0.921,4.4,3.0,0.462,5.25,1.4,1.0,0.503,0.171,1.833,0.975,2.0,0.025,0.0,0.049,0.032,37.726,0.121,88.118,0.854,14.316,18.467,0.011,55.935,0.904,0.319,22.0,23.0,14.306,0.312,14.5
614,bitnami-bot,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
615,mindthegab,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
616,j143,Human,0.76,11,10,5,2,0.4,98.134,0.346,183.444,0.758,2.0,1.0,0.32,2.0,1.8,1.0,1.095,0.267,2.0,1.414,2.0,0.083,0.0,0.151,0.065,220.698,143.121,231.7,0.457,169.62,120.756,0.346,205.092,0.72,143.101,2.0,2.0,1.0,0.24,2.0
617,miklos-da,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
618,xinbinhuang,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
619,elalish,Human,0.936,100,78,8,5,1.0,3.945,0.121,9.633,0.821,15.6,1.0,0.733,3.0,2.4,1.0,2.608,0.433,8.667,11.314,18.0,28.936,0.21,51.542,36.058,5.42,1.49,7.667,0.642,7.178,4.916,0.165,11.312,0.802,4.163,9.75,7.0,7.246,0.385,11.25
620,zarend,Unknown,-,4,4,4,2,1.0,238.491,0.387,412.74,0.666,2.0,2.0,0.25,1.0,2.0,2.0,1.414,0.25,1.333,0.577,0.5,238.36,0.0,412.852,357.541,0.195,0.195,0.271,0.491,0.192,238.491,0.387,412.74,0.666,357.539,1.0,1.0,0.0,0.0,0.0
621,fabioestevam,Human,0.702,40,40,6,6,0.6,51.104,19.445,96.103,0.716,4.0,3.5,0.38,3.5,1.7,2.0,0.483,0.124,1.6,1.291,1.0,18.16,0.0,86.318,0.073,64.127,37.953,113.052,0.655,71.812,34.707,21.287,42.682,0.626,54.625,6.667,5.5,3.67,0.275,4.0
